population,householdsize,racepctblack,racePctWhite,racePctAsian,racePctHisp,agePct12t21,agePct12t29,agePct16t24,agePct65up,numbUrban,pctUrban,medIncome,pctWWage,pctWFarmSelf,pctWInvInc,pctWSocSec,pctWPubAsst,pctWRetire,medFamInc,perCapInc,whitePerCap,blackPerCap,indianPerCap,AsianPerCap,OtherPerCap,HispPerCap,NumUnderPov,PctPopUnderPov,PctLess9thGrade,PctNotHSGrad,PctBSorMore,PctUnemployed,PctEmploy,PctEmplManu,PctEmplProfServ,PctOccupManu,PctOccupMgmtProf,MalePctDivorce,MalePctNevMarr,FemalePctDiv,TotalPctDiv,PersPerFam,PctFam2Par,PctKids2Par,PctYoungKids2Par,PctTeen2Par,PctWorkMomYoungKids,PctWorkMom,NumIlleg,PctIlleg,NumImmig,PctImmigRecent,PctImmigRec5,PctImmigRec8,PctImmigRec10,PctRecentImmig,PctRecImmig5,PctRecImmig8,PctRecImmig10,PctSpeakEnglOnly,PctNotSpeakEnglWell,PctLargHouseFam,PctLargHouseOccup,PersPerOccupHous,PersPerOwnOccHous,PersPerRentOccHous,PctPersOwnOccup,PctPersDenseHous,PctHousLess3BR,MedNumBR,HousVacant,PctHousOccup,PctHousOwnOcc,PctVacantBoarded,PctVacMore6Mos,MedYrHousBuilt,PctHousNoPhone,PctWOFullPlumb,OwnOccLowQuart,OwnOccMedVal,OwnOccHiQuart,RentLowQ,RentMedian,RentHighQ,MedRent,MedRentPctHousInc,MedOwnCostPctInc,MedOwnCostPctIncNoMtg,NumInShelters,NumStreet,PctForeignBorn,PctBornSameState,PctSameHouse85,PctSameCity85,PctSameState85,LemasSwornFT,LemasSwFTPerPop,LemasSwFTFieldOps,LemasSwFTFieldPerPop,LemasTotalReq,LemasTotReqPerPop,PolicReqPerOffic,PolicPerPop,RacialMatchCommPol,PctPolicWhite,PctPolicBlack,PctPolicHisp,PctPolicAsian,PctPolicMinor,OfficAssgnDrugUnits,NumKindsDrugsSeiz,PolicAveOTWorked,LandArea,PopDens,PctUsePubTrans,PolicCars,PolicOperBudg,LemasPctPolicOnPatr,LemasGangUnitDeploy,LemasPctOfficDrugUn,PolicBudgPerPop,ViolentCrimesPerPop
0.01,0.34,0.03,0.97,0.03,0.01,0.35,0.41,0.27,0.67,0.0,0.0,0.16,0.27,0.11,0.39,0.77,0.45,0.51,0.2,0.22,0.2,0.14,0.1,0.95,0.08,0.51,0.02,0.4,0.39,0.53,0.18,0.46,0.3,0.58,0.47,0.7,0.27,0.44,0.46,0.43,0.45,0.46,0.54,0.58,0.48,0.37,0.39,0.49,0.01,0.31,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.95,0.01,0.21,0.17,0.34,0.45,0.2,0.62,0.04,0.37,0.5,0.03,0.69,0.56,0.12,0.86,0.0,0.21,0.6,0.03,0.03,0.05,0.07,0.14,0.17,0.1,0.46,0.18,0.54,0.0,0.0,0.04,0.99,0.77,0.95,0.92,0.020999999999999998,0.187,0.969,0.22400000000000003,0.030000000000000006,0.155,0.261,0.187,0.842,0.8879999999999999,0.11699999999999999,0.037,0.011,0.10500000000000001,0.028000000000000004,0.493,0.268,0.01,0.33,0.05,0.047,0.016,0.746,0.35,0.0,0.11500000000000002,0.05
0.01,0.48,0.57,0.51,0.04,0.06,0.46,0.46,0.33,0.57,0.0,0.0,0.23,0.43,0.61,0.33,0.64,0.43,0.63,0.24,0.21,0.27,0.18,0.12,0.15,0.15,0.27,0.02,0.43,0.46,0.58,0.18,0.38,0.32,0.38,0.39,0.52,0.29,0.69,0.39,0.69,0.71,0.45,0.37,0.28,0.3,0.43,0.58,0.64,0.02,0.44,0.0,0.23,0.36,0.46,0.47,0.05,0.07,0.08,0.07,0.9,0.08,0.26,0.25,0.45,0.4,0.55,0.58,0.31,0.5,0.5,0.03,0.65,0.61,0.22,0.37,0.48,0.69,0.53,0.08,0.07,0.08,0.11,0.17,0.19,0.19,0.44,0.16,0.19,0.0,0.0,0.08,0.58,0.62,0.8,0.8,0.07,1.0,0.92,1.0,0.08,1.0,0.3,1.0,0.51,0.85,0.19,0.04,0.0,0.16,0.18,0.71,0.36,0.02,0.14,0.03,0.47,0.12,0.86,0.5,1.0,1.0,0.63
0.02,0.47,0.41,0.63,0.03,0.15,0.41,0.45,0.28,0.45,0.0,0.0,0.23,0.54,0.55,0.28,0.51,0.41,0.38,0.25,0.24,0.28,0.18,0.22,1.0,0.11,0.24,0.04,0.47,0.49,0.56,0.2,0.31,0.47,0.38,0.28,0.57,0.31,0.63,0.26,0.61,0.65,0.51,0.47,0.44,0.45,0.57,0.33,0.41,0.02,0.37,0.01,0.29,0.56,0.55,0.57,0.09,0.16,0.14,0.13,0.85,0.13,0.34,0.33,0.5,0.43,0.6,0.55,0.32,0.54,0.5,0.05,0.58,0.59,0.17,0.36,0.71,0.78,0.42,0.1,0.1,0.13,0.19,0.24,0.26,0.26,0.59,0.53,0.4,0.0,0.01,0.13,0.49,0.38,0.61,0.55,0.026000000000000002,0.2899999999999999,0.966,0.309,0.059,0.341,0.392,0.2899999999999999,0.5930000000000001,0.75,0.231,0.084,0.068,0.22199999999999998,0.04,0.536,0.20600000000000002,0.06,0.09,0.0,0.14,0.033,0.6329999999999999,0.8,0.0,0.264,1.0
0.12,0.49,0.09,0.68,0.07,0.52,0.52,0.56,0.43,0.41,0.13,1.0,0.2,0.53,0.75,0.41,0.48,0.29,0.41,0.21,0.21,0.24,0.18,0.2,0.17,0.2,0.24,0.13,0.49,0.51,0.5,0.27,0.5,0.49,0.27,0.48,0.42,0.35,0.53,0.37,0.56,0.57,0.51,0.63,0.61,0.7,0.61,0.61,0.61,0.03,0.15,0.03,0.19,0.23,0.28,0.36,0.07,0.08,0.08,0.1,0.55,0.25,0.29,0.26,0.45,0.47,0.44,0.5,0.3,0.58,0.0,0.21,0.52,0.5,0.13,0.43,0.58,0.47,0.27,0.06,0.07,0.08,0.21,0.22,0.25,0.21,0.44,0.39,0.4,0.14,0.0,0.16,0.71,0.43,0.55,0.65,0.02,0.15,0.97,0.17,0.05,0.22,0.46,0.15,0.86,0.76,0.07,0.32,0.0,0.26,0.07,0.71,0.39,0.14,0.15,0.04,0.1,0.02,0.62,0.0,1.0,0.11,0.21
0.11,0.39,0.75,0.35,0.09,0.06,0.49,0.6,0.44,0.34,0.12,1.0,0.21,0.59,0.21,0.3,0.38,0.5,0.57,0.23,0.26,0.37,0.21,0.13,0.29,0.33,0.37,0.12,0.49,0.29,0.35,0.38,0.47,0.48,0.26,0.59,0.43,0.48,0.59,0.43,0.68,0.67,0.4,0.39,0.36,0.47,0.32,0.44,0.44,0.09,0.53,0.02,0.4,0.34,0.38,0.35,0.1,0.07,0.07,0.06,0.89,0.05,0.18,0.17,0.38,0.41,0.39,0.43,0.14,0.47,0.5,0.11,0.75,0.44,0.35,0.4,0.63,0.4,0.24,0.12,0.12,0.14,0.17,0.23,0.25,0.26,0.54,0.54,0.54,0.06,0.07,0.1,0.55,0.46,0.53,0.38,0.03,0.25,0.96,0.26,0.08,0.36,0.49,0.25,0.7,0.53,0.68,0.0,0.51,0.52,0.01,0.29,0.05,0.12,0.16,0.07,0.16,0.03,0.51,1.0,0.19,0.15,0.86
0.01,0.41,0.01,0.99,0.03,0.0,0.36,0.39,0.22,0.48,0.02,1.0,0.34,0.54,0.16,0.58,0.55,0.25,0.61,0.36,0.33,0.31,0.36,0.59,0.39,0.0,0.25,0.01,0.19,0.22,0.34,0.36,0.34,0.46,0.64,0.43,0.51,0.43,0.36,0.24,0.38,0.39,0.44,0.76,0.79,0.84,0.83,0.3,0.35,0.0,0.05,0.0,0.1,0.28,0.34,0.47,0.01,0.04,0.04,0.05,0.95,0.01,0.13,0.14,0.44,0.5,0.29,0.71,0.03,0.36,0.5,0.01,0.91,0.66,0.08,0.29,0.42,0.13,0.0,0.13,0.13,0.14,0.23,0.23,0.24,0.25,0.38,0.19,0.26,0.0,0.0,0.06,0.77,0.58,0.64,0.8,0.017000000000000005,0.322,0.974,0.32900000000000007,0.029000000000000005,0.203,0.312,0.322,0.915,0.9120000000000001,0.06399999999999999,0.053000000000000005,0.034999999999999996,0.081,0.025,0.5,0.318,0.02,0.16,0.02,0.049,0.02,0.6990000000000001,0.45,0.0,0.29000000000000004,0.03
0.03,0.46,0.0,0.99,0.02,0.03,0.33,0.4,0.25,0.48,0.04,0.85,0.48,0.59,0.24,0.61,0.53,0.22,0.48,0.47,0.41,0.4,0.33,0.06,0.73,0.08,0.46,0.01,0.08,0.37,0.43,0.35,0.32,0.58,0.64,0.36,0.47,0.46,0.22,0.32,0.21,0.22,0.47,0.84,0.85,0.89,0.85,0.56,0.67,0.0,0.08,0.02,0.12,0.17,0.17,0.22,0.07,0.09,0.08,0.09,0.69,0.21,0.14,0.15,0.5,0.57,0.27,0.78,0.04,0.38,0.5,0.02,0.86,0.72,0.15,0.47,0.48,0.07,0.1,0.36,0.35,0.35,0.19,0.28,0.36,0.29,0.34,0.51,0.42,0.0,0.0,0.25,0.69,0.71,0.8,0.67,0.015,0.24999999999999994,0.974,0.275,0.02,0.13699999999999998,0.23600000000000004,0.24999999999999994,0.853,0.885,0.07000000000000002,0.05700000000000001,0.012,0.084,0.020999999999999998,0.507,0.28800000000000003,0.08,0.09,0.06,0.030000000000000006,0.017,0.716,0.2,0.0,0.223,0.26
0.0,0.39,0.75,0.39,0.05,0.02,0.38,0.41,0.26,0.69,0.0,0.0,0.12,0.34,0.05,0.29,0.68,0.69,0.64,0.15,0.17,0.26,0.14,0.46,0.0,0.08,0.39,0.02,0.66,0.46,0.58,0.22,0.53,0.23,0.18,0.51,0.44,0.37,0.83,0.4,0.77,0.83,0.48,0.19,0.18,0.19,0.29,0.4,0.53,0.01,0.46,0.0,0.3,0.38,0.31,0.43,0.03,0.04,0.03,0.04,0.96,0.02,0.36,0.29,0.36,0.34,0.42,0.44,0.26,0.52,0.5,0.03,0.44,0.46,0.23,0.38,0.46,0.88,1.0,0.04,0.04,0.06,0.07,0.12,0.13,0.15,0.65,0.32,0.47,0.0,0.08,0.04,0.69,0.54,0.56,0.72,0.032,0.281,0.9570000000000001,0.32100000000000006,0.052000000000000005,0.30100000000000005,0.37,0.281,0.506,0.708,0.329,0.068,0.097,0.28300000000000003,0.05,0.55,0.20500000000000002,0.03,0.08,0.01,0.17099999999999999,0.036000000000000004,0.774,0.5,0.0,0.23000000000000004,0.87
0.08,0.67,0.4,0.16,0.43,0.93,0.47,0.58,0.4,0.32,0.09,1.0,0.25,0.52,0.12,0.26,0.44,0.53,0.29,0.25,0.2,0.28,0.24,0.13,0.29,0.23,0.28,0.09,0.45,0.81,0.79,0.21,0.75,0.48,0.86,0.19,0.99,0.19,0.45,0.65,0.56,0.53,0.82,0.34,0.34,0.39,0.28,0.61,0.6,0.12,0.97,0.14,0.61,0.68,0.73,0.77,1.0,1.0,1.0,1.0,0.0,1.0,0.82,0.74,0.72,0.8,0.71,0.06,0.78,0.78,0.0,0.05,0.84,0.09,0.17,0.59,0.1,0.76,0.82,0.4,0.42,0.39,0.32,0.39,0.49,0.42,0.59,0.83,0.67,0.01,0.03,1.0,0.34,0.53,0.67,0.54,0.02,0.22,0.97,0.28,0.02,0.15,0.22,0.22,0.55,0.46,0.48,0.4,0.0,0.6,0.03,0.29,1.0,0.01,1.0,0.7,0.06,0.02,0.86,0.0,0.7,0.18,0.44
0.02,0.42,0.01,0.89,0.36,0.06,0.33,0.3,0.18,0.45,0.04,1.0,0.88,0.58,0.2,0.83,0.38,0.1,0.52,0.95,1.0,1.0,0.43,0.6,0.57,0.44,0.65,0.01,0.1,0.04,0.04,0.97,0.07,0.61,0.14,0.66,0.09,0.93,0.33,0.33,0.4,0.38,0.37,0.84,0.88,0.9,0.71,0.41,0.38,0.0,0.07,0.01,0.25,0.24,0.29,0.29,0.17,0.14,0.15,0.14,0.83,0.05,0.09,0.1,0.45,0.51,0.22,0.79,0.05,0.23,0.5,0.01,0.9,0.73,0.08,0.35,0.42,0.02,0.13,1.0,1.0,1.0,0.72,0.72,0.92,0.71,0.56,0.63,0.1,0.0,0.0,0.28,0.52,0.68,0.64,0.76,0.011,0.20400000000000001,0.9780000000000001,0.252,0.018000000000000002,0.14999999999999997,0.23900000000000002,0.20400000000000001,0.693,0.76,0.096,0.046,0.08,0.10600000000000001,0.012,0.47800000000000004,0.38900000000000007,0.04,0.13,0.71,0.024,0.018000000000000002,0.806,0.4,0.0,0.193,0.03
0.01,0.41,1.0,0.18,0.01,0.01,0.43,0.46,0.31,0.55,0.0,0.0,0.11,0.48,0.23,0.23,0.65,0.64,0.42,0.12,0.2,0.35,0.17,0.04,0.78,0.16,0.24,0.03,0.64,0.75,0.78,0.17,0.51,0.4,0.76,0.33,0.87,0.26,0.62,0.49,0.68,0.69,0.47,0.13,0.13,0.09,0.1,0.64,0.72,0.03,0.77,0.0,0.27,0.46,0.38,0.45,0.02,0.03,0.02,0.03,0.96,0.04,0.33,0.29,0.42,0.35,0.53,0.35,0.23,0.51,0.5,0.02,0.74,0.41,0.37,0.57,0.44,0.75,0.83,0.06,0.07,0.09,0.03,0.07,0.08,0.15,0.67,0.28,0.53,0.0,0.0,0.03,0.86,0.63,0.8,0.76,0.028999999999999998,0.315,0.9649999999999999,0.32700000000000007,0.041,0.278,0.30300000000000005,0.315,0.398,0.659,0.48699999999999993,0.017,0.028000000000000004,0.35200000000000004,0.06100000000000001,0.529,0.184,0.02,0.18,0.01,0.134,0.029000000000000005,0.6479999999999999,0.75,0.0,0.22000000000000003,0.73
0.14,0.22,0.17,0.84,0.06,0.05,0.26,0.33,0.21,0.84,0.16,1.0,0.25,0.26,0.17,0.57,0.75,0.2,0.72,0.29,0.4,0.42,0.18,0.12,0.23,0.28,0.42,0.09,0.27,0.21,0.33,0.32,0.27,0.34,0.22,0.37,0.22,0.39,0.68,0.32,0.64,0.68,0.23,0.45,0.47,0.5,0.52,0.57,0.62,0.05,0.25,0.05,0.24,0.27,0.32,0.35,0.14,0.13,0.15,0.14,0.84,0.08,0.11,0.09,0.21,0.23,0.23,0.54,0.1,0.79,0.0,0.52,0.22,0.54,0.08,0.33,0.69,0.3,0.09,0.16,0.17,0.19,0.33,0.33,0.39,0.34,0.59,0.57,0.25,0.13,0.08,0.24,0.12,0.45,0.54,0.34,0.04,0.21,0.95,0.26,0.1,0.4,0.64,0.21,0.94,0.87,0.16,0.04,0.08,0.13,0.03,0.29,0.65,0.07,0.33,0.09,0.16,0.04,0.82,1.0,0.37,0.2,0.48
0.0,0.55,0.03,0.88,0.03,0.02,0.4,0.47,0.24,0.22,0.0,0.0,0.35,0.64,0.56,0.44,0.3,0.21,0.35,0.33,0.25,0.25,0.29,0.17,0.08,0.29,0.44,0.01,0.22,0.19,0.26,0.22,0.2,0.64,0.42,0.31,0.33,0.34,0.37,0.16,0.42,0.41,0.55,0.78,0.81,0.84,0.76,0.55,0.55,0.0,0.09,0.0,0.14,0.32,0.34,0.29,0.01,0.02,0.02,0.02,0.98,0.02,0.15,0.17,0.58,0.63,0.42,0.71,0.09,0.27,0.5,0.01,0.7,0.67,0.41,0.68,0.81,0.2,0.0,0.13,0.1,0.08,0.26,0.29,0.31,0.33,0.57,0.44,0.28,0.0,0.0,0.03,0.55,0.39,0.61,0.65,0.018,0.213,0.9719999999999999,0.227,0.036000000000000004,0.19899999999999998,0.373,0.213,0.914,0.915,0.052000000000000005,0.069,0.06899999999999999,0.085,0.022,0.557,0.25,0.01,0.15,0.01,0.07600000000000001,0.022,0.738,0.35,0.0,0.19,0.06
0.01,0.44,0.04,0.88,0.3,0.02,0.84,0.87,0.91,0.42,0.0,0.0,0.12,0.48,0.27,0.51,0.45,0.33,0.5,0.19,0.17,0.16,0.18,0.09,0.27,0.45,0.36,0.02,0.59,0.41,0.39,0.45,0.42,0.23,0.14,0.8,0.25,0.51,0.24,0.93,0.51,0.38,0.34,0.59,0.63,0.59,0.63,0.38,0.46,0.0,0.1,0.01,1.0,0.97,0.94,0.82,0.46,0.36,0.31,0.25,0.88,0.04,0.11,0.09,0.26,0.34,0.25,0.37,0.12,0.59,0.0,0.03,0.62,0.35,0.03,0.43,0.58,0.31,0.17,0.07,0.07,0.08,0.1,0.14,0.16,0.13,0.51,0.17,0.21,0.0,0.0,0.17,0.59,0.22,0.15,0.37,0.022,0.15999999999999998,0.9690000000000001,0.191,0.039,0.168,0.35500000000000004,0.15999999999999998,0.8039999999999999,0.861,0.149,0.036,0.05500000000000001,0.13399999999999998,0.040999999999999995,0.607,0.271,0.02,0.15,0.01,0.08199999999999999,0.028000000000000004,0.7000000000000001,0.5,0.0,0.139,0.07
0.03,0.29,0.02,0.96,0.08,0.03,0.23,0.39,0.21,0.5,0.04,0.97,0.53,0.67,0.12,0.69,0.47,0.1,0.47,0.56,0.6,0.58,0.39,0.29,0.57,0.47,0.63,0.01,0.08,0.16,0.22,0.53,0.22,0.67,0.35,0.6,0.25,0.6,0.46,0.41,0.48,0.49,0.35,0.73,0.75,0.88,0.65,0.47,0.55,0.0,0.03,0.01,0.2,0.22,0.21,0.26,0.06,0.06,0.05,0.06,0.88,0.04,0.1,0.09,0.31,0.35,0.24,0.66,0.04,0.59,0.0,0.07,0.56,0.63,0.03,0.51,0.6,0.02,0.05,0.45,0.48,0.54,0.6,0.61,0.75,0.67,0.47,0.55,0.61,0.06,0.08,0.13,0.71,0.58,0.81,0.7,0.013999999999999999,0.176,0.9730000000000001,0.22199999999999998,0.022,0.14000000000000004,0.246,0.176,0.844,0.9200000000000002,0.044000000000000004,0.026000000000000002,0.0,0.046000000000000006,0.018,0.493,0.349,0.06,0.1,0.08,0.030000000000000006,0.018000000000000002,0.8160000000000001,0.2,0.0,0.15599999999999997,0.03
0.04,0.54,0.01,0.97,0.09,0.01,0.32,0.45,0.3,0.53,0.05,1.0,0.55,0.56,0.05,0.58,0.59,0.23,0.76,0.56,0.46,0.45,0.38,0.12,0.38,0.37,0.48,0.01,0.09,0.12,0.19,0.37,0.42,0.5,0.27,0.4,0.24,0.5,0.21,0.5,0.26,0.24,0.57,0.77,0.79,0.83,0.75,0.45,0.5,0.01,0.09,0.01,0.13,0.13,0.14,0.16,0.06,0.05,0.05,0.06,0.89,0.05,0.31,0.3,0.55,0.62,0.27,0.8,0.04,0.35,0.5,0.01,0.94,0.74,0.19,0.42,0.27,0.02,0.03,0.45,0.43,0.41,0.45,0.55,0.67,0.56,0.47,0.28,0.4,0.0,0.0,0.19,0.88,0.91,0.86,0.91,0.013000000000000001,0.182,0.975,0.223,0.016000000000000004,0.11699999999999999,0.199,0.182,0.8390000000000001,0.9289999999999999,0.033,0.024,0.0,0.036,0.016,0.572,0.24000000000000005,0.04,0.2,0.44,0.028000000000000004,0.015,0.7649999999999999,0.1,0.0,0.154,0.17
0.02,0.52,0.02,0.97,0.07,0.02,0.33,0.45,0.3,0.52,0.04,1.0,0.56,0.58,0.17,0.63,0.59,0.24,0.58,0.57,0.48,0.46,0.23,0.74,0.36,0.16,0.32,0.01,0.11,0.18,0.26,0.43,0.32,0.53,0.25,0.47,0.24,0.5,0.2,0.54,0.27,0.25,0.55,0.74,0.77,0.75,0.7,0.45,0.48,0.01,0.09,0.01,0.2,0.21,0.25,0.24,0.1,0.1,0.1,0.09,0.82,0.08,0.28,0.28,0.54,0.57,0.38,0.8,0.05,0.31,0.5,0.01,0.91,0.77,0.03,0.44,0.21,0.06,0.13,0.49,0.45,0.44,0.3,0.53,0.68,0.61,0.4,0.44,0.5,0.0,0.0,0.22,0.85,0.85,0.73,0.85,0.013000000000000001,0.189,0.974,0.231,0.017,0.126,0.21000000000000002,0.189,0.837,0.9209999999999999,0.040999999999999995,0.025,0.0,0.043000000000000003,0.017,0.5780000000000001,0.32600000000000007,0.03,0.19,0.43,0.024000000000000004,0.019,0.7699999999999999,0.2,0.0,0.186,0.11
0.01,0.27,0.07,0.91,0.13,0.04,0.17,0.26,0.14,0.81,0.02,1.0,0.61,0.48,0.22,0.78,0.72,0.13,0.52,0.65,0.75,0.74,0.44,0.29,0.66,0.34,0.48,0.0,0.05,0.21,0.25,0.57,0.17,0.54,0.27,0.52,0.15,0.69,0.2,0.3,0.27,0.26,0.31,0.91,0.92,0.96,0.85,0.57,0.55,0.0,0.03,0.01,0.16,0.18,0.21,0.26,0.17,0.17,0.18,0.2,0.68,0.15,0.09,0.09,0.3,0.41,0.07,0.75,0.01,0.41,0.5,0.01,0.89,0.66,0.04,0.44,0.33,0.01,0.0,0.57,0.57,0.57,0.63,0.71,0.87,0.71,0.56,0.58,0.63,0.0,0.0,0.45,0.64,0.85,0.75,0.83,0.011,0.186,0.9770000000000001,0.23399999999999999,0.018000000000000002,0.137,0.23399999999999999,0.186,0.765,0.877,0.037,0.027999999999999997,0.0,0.044,0.017,0.5569999999999999,0.253,0.01,0.22,0.34,0.024,0.017,0.818,0.2,0.0,0.18,0.05
0.04,0.6,0.07,0.72,0.53,0.32,0.45,0.46,0.31,0.28,0.05,1.0,0.64,0.69,0.05,0.53,0.26,0.27,0.33,0.62,0.52,0.52,0.38,0.32,0.43,0.48,0.56,0.01,0.13,0.14,0.24,0.43,0.16,0.68,0.38,0.44,0.24,0.58,0.49,0.41,0.51,0.52,0.58,0.75,0.7,0.84,0.56,0.55,0.51,0.01,0.17,0.03,0.22,0.29,0.4,0.41,0.23,0.27,0.33,0.31,0.64,0.19,0.34,0.33,0.6,0.6,0.54,0.74,0.2,0.35,0.5,0.03,0.83,0.73,0.09,0.23,0.73,0.07,0.04,0.57,0.65,0.71,0.68,0.69,0.8,0.68,0.66,0.73,0.14,0.0,0.0,0.44,0.5,0.48,0.81,0.8,0.016,0.158,0.974,0.185,0.022,0.11800000000000002,0.242,0.158,0.653,0.784,0.035,0.05900000000000001,0.08499999999999999,0.07,0.019,0.55,0.16300000000000003,0.04,0.17,0.08,0.03200000000000001,0.024,0.717,0.25,0.0,0.145,0.25
0.04,0.67,0.08,0.81,0.47,0.03,1.0,1.0,1.0,0.09,0.0,0.0,0.12,0.85,0.49,0.64,0.12,0.16,0.18,0.32,0.16,0.16,0.2,0.06,0.15,0.2,0.26,0.09,1.0,0.11,0.11,1.0,0.43,0.14,0.12,1.0,0.15,0.75,0.05,1.0,0.12,0.08,0.3,0.7,0.75,0.7,0.7,0.42,0.39,0.0,0.15,0.02,0.87,0.95,0.96,0.87,0.66,0.63,0.58,0.48,0.81,0.06,0.07,0.04,0.33,0.41,0.36,0.12,0.08,0.57,0.0,0.03,0.78,0.13,0.05,0.28,0.75,0.16,0.2,0.21,0.2,0.22,0.32,0.3,0.33,0.28,1.0,0.28,0.12,0.0,0.0,0.32,0.33,0.0,0.0,0.11,0.03200000000000001,0.162,0.959,0.198,0.053000000000000005,0.18200000000000002,0.38,0.162,0.821,0.833,0.164,0.041999999999999996,0.05500000000000001,0.14700000000000002,0.05,0.657,0.30300000000000005,0.05,0.15,0.36,0.11300000000000002,0.03900000000000001,0.748,0.5,0.0,0.153,0.05
0.01,0.41,0.05,0.89,0.04,0.12,0.43,0.43,0.3,0.56,0.0,0.0,0.22,0.4,0.49,0.43,0.61,0.38,0.46,0.27,0.23,0.23,0.22,0.06,0.08,0.19,0.26,0.02,0.4,0.39,0.51,0.24,0.3,0.38,0.41,0.32,0.38,0.36,0.52,0.25,0.58,0.58,0.44,0.64,0.61,0.61,0.62,0.3,0.36,0.0,0.11,0.0,0.16,0.5,0.45,0.62,0.03,0.1,0.08,0.1,0.89,0.11,0.23,0.21,0.4,0.36,0.48,0.53,0.18,0.54,0.5,0.05,0.42,0.56,0.15,0.39,0.54,0.44,0.82,0.08,0.08,0.09,0.2,0.23,0.24,0.25,0.57,0.31,0.44,0.01,0.0,0.09,0.78,0.44,0.51,0.85,0.025,0.323,0.967,0.327,0.036,0.27699999999999997,0.29700000000000004,0.323,0.778,0.9030000000000001,0.081,0.048,0.034999999999999996,0.09100000000000001,0.037,0.493,0.33499999999999996,0.05,0.08,0.03,0.11400000000000002,0.030000000000000006,0.63,0.55,0.0,0.284,0.15
0.02,0.37,0.69,0.45,0.04,0.01,0.45,0.45,0.38,0.68,0.0,0.0,0.21,0.39,0.13,0.4,0.67,0.44,0.58,0.24,0.27,0.36,0.19,0.17,0.21,0.21,0.16,0.03,0.41,0.4,0.53,0.32,0.23,0.35,0.68,0.49,0.68,0.38,0.59,0.5,0.56,0.59,0.35,0.31,0.31,0.32,0.38,0.62,0.67,0.02,0.47,0.0,0.46,0.89,0.77,0.71,0.03,0.06,0.05,0.04,0.96,0.04,0.19,0.16,0.29,0.27,0.36,0.44,0.12,0.57,0.0,0.04,0.7,0.47,0.19,0.5,0.4,0.46,0.26,0.08,0.09,0.11,0.12,0.17,0.18,0.2,0.39,0.23,0.36,0.01,0.0,0.03,0.79,0.51,0.66,0.7,0.028000000000000004,0.266,0.966,0.28900000000000003,0.030000000000000006,0.227,0.24099999999999996,0.266,0.5640000000000001,0.754,0.29400000000000004,0.01,0.075,0.21800000000000003,0.037,0.585,0.299,0.05,0.12,0.07,0.10399999999999998,0.026999999999999996,0.6399999999999999,0.45,0.0,0.19800000000000004,0.46
0.06,0.35,0.06,0.94,0.02,0.01,0.37,0.45,0.28,0.47,0.07,1.0,0.19,0.43,0.23,0.41,0.55,0.46,0.64,0.22,0.22,0.21,0.24,0.07,0.72,0.24,0.33,0.06,0.41,0.3,0.47,0.16,0.52,0.39,0.45,0.39,0.53,0.33,0.66,0.29,0.66,0.69,0.42,0.53,0.57,0.53,0.59,0.5,0.42,0.02,0.19,0.0,0.09,0.13,0.13,0.19,0.0,0.01,0.01,0.01,0.98,0.03,0.17,0.15,0.37,0.4,0.36,0.48,0.07,0.53,0.5,0.06,0.76,0.47,0.14,0.43,0.33,0.44,0.26,0.07,0.07,0.08,0.16,0.18,0.2,0.2,0.5,0.19,0.29,0.0,0.0,0.02,0.84,0.54,0.8,0.8,0.023,0.16899999999999998,0.9670000000000002,0.20700000000000002,0.037,0.16599999999999998,0.319,0.16899999999999998,0.8530000000000001,0.906,0.084,0.037000000000000005,0.023,0.083,0.026000000000000002,0.493,0.274,0.05,0.21,0.03,0.045,0.017,0.7789999999999999,0.55,0.0,0.10400000000000001,0.45
0.07,0.28,0.13,0.89,0.03,0.01,0.55,0.52,0.48,0.66,0.09,1.0,0.11,0.21,0.1,0.37,0.75,0.46,0.71,0.18,0.23,0.23,0.18,0.12,0.55,0.17,0.29,0.11,0.61,0.41,0.48,0.33,0.73,0.14,0.24,0.72,0.33,0.52,0.58,0.48,0.56,0.59,0.33,0.47,0.49,0.49,0.42,0.3,0.33,0.03,0.2,0.0,0.48,0.49,0.47,0.45,0.04,0.04,0.03,0.03,0.96,0.02,0.11,0.09,0.24,0.29,0.22,0.5,0.05,0.59,0.0,0.17,0.49,0.47,0.31,0.76,0.13,0.63,0.3,0.06,0.06,0.07,0.11,0.14,0.14,0.15,0.76,0.2,0.28,0.04,0.01,0.03,0.78,0.58,0.64,0.69,0.01,0.17,0.98,0.22,0.02,0.18,0.33,0.17,0.86,0.98,0.03,0.0,0.0,0.02,0.04,0.29,0.3,0.04,0.31,0.09,0.03,0.0,0.84,0.0,1.0,0.04,0.23
